Project Name,Street Name,Property Type,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Area,Area (SQM),Unit Price ($ PSM),Tenure,Postal District,Floor Level
PARKWAY PARADE,MARINE PARADE ROAD,Office,"2,580,000","1,593.07","1,620",Nov-20,Strata,148,"17,432",99 yrs lease commencing from 1979,15,16 to 20
SBF CENTER,ROBINSON ROAD,Office,"11,485,188","5,220.54","2,200",Nov-20,Strata,485,"23,681",99 yrs lease commencing from 2011,01,06 to 10
PLUS,CECIL STREET,Office,"3,520,474","1,237.86","2,844",Nov-20,Strata,115,"30,613",99 yrs lease commencing from 1989,01,01 to 05
PLUS,CECIL STREET,Office,"3,930,000","1,270.15","3,094",Nov-20,Strata,118,"33,305",99 yrs lease commencing from 1989,01,06 to 10
PLUS,CECIL STREET,Office,"7,410,320","2,626.42","2,821",Nov-20,Strata,244,"30,370",99 yrs lease commencing from 1989,01,01 to 05
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,298,009",861.12,"2,669",Nov-20,Strata,80,"28,725",Freehold,08,16 to 20
ORCHID HOTEL,TRAS LINK,Office,"2,720,000",355.21,"7,657",Nov-20,Strata,33,"82,424",99 yrs lease commencing from 2007,02,01 to 05
SPRINGLEAF TOWER,ANSON ROAD,Office,"26,000,000","10,742.47","2,420",Nov-20,Strata,998,"26,052",99 yrs lease commencing from 1996,02,26 to 30
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,616,500",990.29,"2,642",Nov-20,Strata,92,"28,440",Freehold,08,16 to 20
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"9,619,500","3,498.3","2,750",Nov-20,Strata,325,"29,598",99 yrs lease commencing from 1989,01,16 to 20
THE PLAZA,BEACH ROAD,Office,"1,800,000","1,302.44","1,382",Nov-20,Strata,121,"14,876",99 yrs lease commencing from 1968,07,11 to 15
HIGH STREET PLAZA,HIGH STREET,Office,"292,500",86.11,"3,397",Nov-20,Strata,8,"36,563",999 yrs lease commencing from 1827,06,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,842,400",979.52,"1,881",Nov-20,Strata,91,"20,246",99 yrs lease commencing from 1970,02,21 to 25
GB BUILDING,CECIL STREET,Office,"9,500,000","5,425.06","1,751",Nov-20,Strata,504,"18,849",99 yrs lease commencing from 1982,01,06 to 10
SOHO LIFE,JOO CHIAT ROAD,Office,"590,000",430.56,"1,370",Nov-20,Strata,40,"14,750",Freehold,15,01 to 05
ANSON CENTRE,ANSON ROAD,Office,"10,963,530","5,489.64","1,997",Nov-20,Strata,510,"21,497",99 yrs lease commencing from 1969,02,06 to 10
ANSON CENTRE,ANSON ROAD,Office,"2,396,400","1,194.8","2,006",Nov-20,Strata,111,"21,589",99 yrs lease commencing from 1969,02,06 to 10
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,192,064",861.12,"2,546",Nov-20,Strata,80,"27,401",Freehold,08,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,887,578",721.19,"2,617",Nov-20,Strata,67,"28,173",Freehold,08,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,631,450",613.55,"2,659",Nov-20,Strata,57,"28,622",Freehold,08,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,631,450",613.55,"2,659",Nov-20,Strata,57,"28,622",Freehold,08,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,631,450",613.55,"2,659",Nov-20,Strata,57,"28,622",Freehold,08,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,631,450",613.55,"2,659",Nov-20,Strata,57,"28,622",Freehold,08,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,265,500",861.12,"2,631",Nov-20,Strata,80,"28,319",Freehold,08,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,567,800",570.49,"2,748",Nov-20,Strata,53,"29,581",Freehold,08,16 to 20
N.A.,ROBINSON ROAD,Office,"655,000,000","25,294.32","25,895",Oct-20,Land,"2,349.9","278,735",85 yrs lease commencing from 2007,01,-
THE MEZZO,BALESTIER ROAD,Office,"950,000",592.02,"1,605",Oct-20,Strata,55,"17,273",Freehold,12,01 to 05
PARKWAY CENTRE,MARINE PARADE CENTRAL,Office,"1,202,000",828.83,"1,450",Oct-20,Strata,77,"15,610",99 yrs lease commencing from 1981,15,11 to 15
SOHO LIFE,JOO CHIAT ROAD,Office,"680,000",462.85,"1,469",Oct-20,Strata,43,"15,814",Freehold,15,01 to 05
FAR EAST SHOPPING CENTRE,ORCHARD ROAD,Office,"2,151,000",818.06,"2,629",Oct-20,Strata,76,"28,303",999 yrs lease commencing from 1871,09,11 to 15
THE CENTRAL,EU TONG SEN STREET,Office,"1,463,000",645.84,"2,265",Oct-20,Strata,60,"24,383",99 yrs lease commencing from 2001,01,06 to 10
GOLDEN MILE TOWER,BEACH ROAD,Office,"360,000",258.34,"1,394",Oct-20,Strata,24,"15,000",99 yrs lease commencing from 1969,07,01 to 05
PLUS,CECIL STREET,Office,"8,667,172","2,626.42","3,300",Oct-20,Strata,244,"35,521",99 yrs lease commencing from 1989,01,21 to 25
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"4,250,000","2,486.48","1,709",Oct-20,Strata,231,"18,398",99 yrs lease commencing from 1980,01,16 to 20
HAVELOCK2,HAVELOCK ROAD,Office,"826,875",495.14,"1,670",Oct-20,Strata,46,"17,976",99 yrs lease commencing from 1983,01,01 to 05
HAVELOCK2,HAVELOCK ROAD,Office,"863,625",516.67,"1,672",Oct-20,Strata,48,"17,992",99 yrs lease commencing from 1983,01,01 to 05
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,624,491",613.55,"2,648",Oct-20,Strata,57,"28,500",Freehold,08,11 to 15
SHENTON HOUSE,SHENTON WAY,Office,"1,609,900",947.23,"1,700",Oct-20,Strata,88,"18,294",99 yrs lease commencing from 1969,01,06 to 10
SHENTON HOUSE,SHENTON WAY,Office,"2,136,000","1,334.74","1,600",Oct-20,Strata,124,"17,226",99 yrs lease commencing from 1969,01,01 to 05
TONG ENG BUILDING,CECIL STREET,Office,"3,200,000","1,227.1","2,608",Oct-20,Strata,114,"28,070",999 yrs lease commencing from 1885,01,16 to 20
PAYA LEBAR SQUARE,PAYA LEBAR ROAD,Office,"2,580,000","1,356.26","1,902",Oct-20,Strata,126,"20,476",99 yrs lease commencing from 2011,14,01 to 05
PAYA LEBAR SQUARE,PAYA LEBAR ROAD,Office,"930,000",484.38,"1,920",Oct-20,Strata,45,"20,667",99 yrs lease commencing from 2011,14,11 to 15
HIGH STREET CENTRE,NORTH BRIDGE ROAD,Office,"1,070,000",548.96,"1,949",Oct-20,Strata,51,"20,980",99 yrs lease commencing from 1969,06,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,543,300",990.29,"2,568",Oct-20,Strata,92,"27,645",Freehold,08,11 to 15
ICB ENTERPRISE HOUSE,MIDDLE ROAD,Office,"4,702,500","4,477.82","1,050",Oct-20,Strata,416,"11,304",99 yrs lease commencing from 1974,07,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"1,810,000",742.72,"2,437",Oct-20,Strata,69,"26,232",99 yrs lease commencing from 2001,01,06 to 10
HAVELOCK2,HAVELOCK ROAD,Office,"775,000",387.5,"2,000",Oct-20,Strata,36,"21,528",99 yrs lease commencing from 1983,01,06 to 10
FORTUNE CENTRE,MIDDLE ROAD,Office,"3,060,000","2,217.38","1,380",Oct-20,Strata,206,"14,854",99 yrs lease commencing from 1980,07,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"2,251,000",861.12,"2,614",Oct-20,Strata,80,"28,138",99 yrs lease commencing from 2001,01,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,213,000",861.12,"2,570",Oct-20,Strata,80,"27,663",Freehold,08,11 to 15
PARKLANE SHOPPING MALL,SELEGIE ROAD,Office,"410,000",290.63,"1,411",Oct-20,Strata,27,"15,185",99 yrs lease commencing from 1974,07,01 to 05
TONG ENG BUILDING,CECIL STREET,Office,"1,228,000",462.85,"2,653",Oct-20,Strata,43,"28,558",999 yrs lease commencing from 1885,01,11 to 15
PEK CHUAN BUILDING,LAVENDER STREET,Office,"1,350,000","1,313.21","1,028",Oct-20,Strata,122,"11,066",99 yrs lease commencing from 1978,12,01 to 05
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"1,688,888","1,033.34","1,634",Oct-20,Strata,96,"17,593",99 yrs lease commencing from 1980,01,06 to 10
HIGH STREET PLAZA,HIGH STREET,Office,"6,324,750","2,809.4","2,251",Sep-20,Strata,261,"24,233",999 yrs lease commencing from 1827,06,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"1,550,000",645.84,"2,400",Sep-20,Strata,60,"25,833",99 yrs lease commencing from 2001,01,21 to 25
THE PLAZA,BEACH ROAD,Office,"625,000",430.56,"1,452",Sep-20,Strata,40,"15,625",99 yrs lease commencing from 1968,07,06 to 10
ABI PLAZA,KEPPEL ROAD,Office,"200,000,000","105,474.28","1,896",Sep-20,Strata,"9,798.8","20,411",Freehold,02,01 to 05
WOODS SQUARE,WOODLANDS SQUARE,Office,"1,905,125",936.47,"2,034",Sep-20,Strata,87,"21,898",99 yrs lease commencing from 2014,25,01 to 05
OXLEY TOWER,ROBINSON ROAD,Office,"2,952,162","1,205.57","2,449",Sep-20,Strata,112,"26,359",Freehold,01,21 to 25
OXLEY TOWER,ROBINSON ROAD,Office,"2,979,156","1,216.33","2,449",Sep-20,Strata,113,"26,364",Freehold,01,21 to 25
TEXTILE CENTRE,JALAN SULTAN,Office,"1,100,000","1,162.51",946,Sep-20,Strata,108,"10,185",99 yrs lease commencing from 1970,07,06 to 10
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,506,848",570.49,"2,641",Sep-20,Strata,53,"28,431",Freehold,08,11 to 15
THE MODULES,JOO CHIAT ROAD,Office,"618,000",365.98,"1,689",Sep-20,Strata,34,"18,176",Freehold,15,01 to 05
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,254,000",861.12,"2,618",Sep-20,Strata,80,"28,175",Freehold,08,11 to 15
WOODS SQUARE,WOODLANDS SQUARE,Office,"1,208,152",656.6,"1,840",Sep-20,Strata,61,"19,806",99 yrs lease commencing from 2014,25,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Office,"600,000",441.32,"1,360",Sep-20,Strata,41,"14,634",99 yrs lease commencing from 1974,07,01 to 05
THE 101,BEACH ROAD,Office,"2,530,000","1,453.14","1,741",Sep-20,Strata,135,"18,741",999 yrs lease commencing from 1827,07,01 to 05
ORCHARD PLAZA,ORCHARD ROAD,Office,"1,744,931","1,388.56","1,257",Sep-20,Strata,129,"13,527",99 yrs lease commencing from 1977,09,06 to 10
PAYA LEBAR SQUARE,PAYA LEBAR ROAD,Office,"992,645",505.91,"1,962",Sep-20,Strata,47,"21,120",99 yrs lease commencing from 2011,14,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,043,000",473.62,"2,202",Sep-20,Strata,44,"23,705",99 yrs lease commencing from 1970,02,21 to 25
SOHO LIFE,JOO CHIAT ROAD,Office,"555,000",409.03,"1,357",Sep-20,Strata,38,"14,605",Freehold,15,01 to 05
FU LU SHOU COMPLEX,ROCHOR ROAD,Office,"1,170,000",936.47,"1,249",Sep-20,Strata,87,"13,448",99 yrs lease commencing from 1980,07,01 to 05
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,537,600",570.49,"2,695",Sep-20,Strata,53,"29,011",Freehold,08,11 to 15
INTERNATIONAL PLAZA,ANSON ROAD,Office,"2,258,718","1,313.21","1,720",Sep-20,Strata,122,"18,514",99 yrs lease commencing from 1970,02,21 to 25
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,625,500",613.55,"2,649",Sep-20,Strata,57,"28,518",Freehold,08,11 to 15
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,072,445",527.44,"2,033",Sep-20,Strata,49,"21,887",99 yrs lease commencing from 1970,02,26 to 30
THE CENTRAL,EU TONG SEN STREET,Office,"2,350,000",925.7,"2,539",Sep-20,Strata,86,"27,326",99 yrs lease commencing from 2001,01,21 to 25
SOHO LIFE,JOO CHIAT ROAD,Office,"530,000",344.45,"1,539",Aug-20,Strata,32,"16,563",Freehold,15,01 to 05
GOLDEN MILE COMPLEX,BEACH ROAD,Office,"270,000",226.04,"1,194",Aug-20,Strata,21,"12,857",99 yrs lease commencing from 1969,07,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"988,000",473.62,"2,086",Aug-20,Strata,44,"22,455",99 yrs lease commencing from 1970,02,11 to 15
PAYA LEBAR SQUARE,PAYA LEBAR ROAD,Office,"1,000,000",538.2,"1,858",Aug-20,Strata,50,"20,000",99 yrs lease commencing from 2011,14,01 to 05
BEAUTY WORLD PLAZA,UPPER BUKIT TIMAH ROAD,Office,"475,000",150.7,"3,152",Aug-20,Strata,14,"33,929",999 yrs lease commencing from 1884,21,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"4,187,700","1,485.43","2,819",Aug-20,Strata,138,"30,346",99 yrs lease commencing from 2001,01,11 to 15
SOHO LIFE,JOO CHIAT ROAD,Office,"510,000",312.16,"1,634",Aug-20,Strata,29,"17,586",Freehold,15,01 to 05
WOODS SQUARE,WOODLANDS SQUARE,Office,"1,162,800",645.84,"1,800",Aug-20,Strata,60,"19,380",99 yrs lease commencing from 2014,25,01 to 05
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"10,600,000","3,078.5","3,443",Aug-20,Strata,286,"37,063",99 yrs lease commencing from 1989,01,41 to 45
INTERNATIONAL PLAZA,ANSON ROAD,Office,"970,000",473.62,"2,048",Aug-20,Strata,44,"22,045",99 yrs lease commencing from 1970,02,26 to 30
THE CITRON,MARNE ROAD,Office,"700,000",505.91,"1,384",Aug-20,Strata,47,"14,894",Freehold,08,01 to 05
SIMS AVENUE CENTRE,SIMS AVENUE,Office,"1,528,490","1,528.49","1,000",Aug-20,Strata,142,"10,764",Freehold,14,01 to 05
SEASIDE PARK,JALAN SAUDARA KU,Office,"1,250,000",947.23,"1,320",Aug-20,Strata,88,"14,205",999 yrs lease commencing from 1965,15,-
PAYA LEBAR SQUARE,PAYA LEBAR ROAD,Office,"1,020,000",538.2,"1,895",Aug-20,Strata,50,"20,400",99 yrs lease commencing from 2011,14,11 to 15
BURLINGTON SQUARE,BENCOOLEN STREET,Office,"892,000",548.96,"1,625",Jul-20,Strata,51,"17,490",99 yrs lease commencing from 1996,07,06 to 10
PENINSULA PLAZA,NORTH BRIDGE ROAD,Office,"650,000",333.68,"1,948",Jul-20,Strata,31,"20,968",999 yrs lease commencing from 1829,06,01 to 05
BEAUTY WORLD PLAZA,UPPER BUKIT TIMAH ROAD,Office,"980,000",344.45,"2,845",Jul-20,Strata,32,"30,625",999 yrs lease commencing from 1884,21,01 to 05
ICON@CHANGI,CHANGI ROAD,Office,"550,000",365.98,"1,503",Jul-20,Strata,34,"16,176",Freehold,14,01 to 05
TOWNSHEND BUILDING,MAUDE ROAD,Office,"828,000",484.38,"1,709",Jul-20,Strata,45,"18,400",Freehold,08,01 to 05
WOODS SQUARE,WOODLANDS SQUARE,Office,"2,136,663","1,033.34","2,068",Jul-20,Strata,96,"22,257",99 yrs lease commencing from 2014,25,06 to 10
REGENCY SUITES,KIM TIAN ROAD,Office,"1,540,000","1,033.34","1,490",Jul-20,Strata,96,"16,042",Freehold,03,06 to 10
HIGH STREET CENTRE,NORTH BRIDGE ROAD,Office,"739,200",527.44,"1,401",Jul-20,Strata,49,"15,086",99 yrs lease commencing from 1969,06,B1 to B5
PEOPLE'S PARK CENTRE,UPPER CROSS STREET,Office,"549,000",365.98,"1,500",Jul-20,Strata,34,"16,147",99 yrs lease commencing from 1970,01,01 to 05
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,030,000",462.85,"2,225",Jul-20,Strata,43,"23,953",99 yrs lease commencing from 1970,02,16 to 20
ARC 380,JALAN BESAR,Office,"1,650,000",731.95,"2,254",Jul-20,Strata,68,"24,265",Freehold,08,06 to 10
ARC 380,JALAN BESAR,Office,"1,700,000",764.24,"2,224",Jul-20,Strata,71,"23,944",Freehold,08,06 to 10
THE MODULES,JOO CHIAT ROAD,Office,"600,000",365.98,"1,639",Jul-20,Strata,34,"17,647",Freehold,15,01 to 05
SULTAN PLAZA,JALAN SULTAN,Office,"1,450,000","1,302.44","1,113",Jul-20,Strata,121,"11,983",99 yrs lease commencing from 1978,07,06 to 10
OXLEY @ RAFFLES,RAFFLES PLACE,Office,"122,300,000","59,180.47","2,067",Jun-20,Strata,"5,498","22,244",99 yrs lease commencing from 1989,01,01 to 05
GOLDEN MILE COMPLEX,BEACH ROAD,Office,"728,000",925.7,786,Jun-20,Strata,86,"8,465",99 yrs lease commencing from 1969,07,06 to 10
PENINSULA PLAZA,NORTH BRIDGE ROAD,Office,"620,100",344.45,"1,800",Jun-20,Strata,32,"19,378",999 yrs lease commencing from 1829,06,01 to 05
LUCKY PLAZA,ORCHARD ROAD,Office,"1,948,000",387.5,"5,027",Jun-20,Strata,36,"54,111",Freehold,09,01 to 05
THE RIVERSIDE PIAZZA,KENG CHEOW STREET,Office,"1,350,000",828.83,"1,629",Jun-20,Strata,77,"17,532",99 yrs lease commencing from 1992,01,01 to 05
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,960,753",990.29,"1,980",Jun-20,Strata,92,"21,313",99 yrs lease commencing from 1970,02,16 to 20
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,420,000",990.29,"2,444",Jun-20,Strata,92,"26,304",Freehold,08,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,862,000",710.42,"2,621",May-20,Strata,66,"28,212",Freehold,08,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,494,700",979.52,"2,547",May-20,Strata,91,"27,414",Freehold,08,11 to 15
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"13,935,580","4,822.27","2,890",May-20,Strata,448,"31,106",99 yrs lease commencing from 1989,01,36 to 40
N.A.,UPPER SERANGOON ROAD,Office,"1,218,000","1,851.41",658,May-20,Strata,172,"7,081",999 yrs lease commencing from 1878,19,01 to 05
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"680,000",538.2,"1,263",Apr-20,Strata,50,"13,600",99 yrs lease commencing from 1969,03,11 to 15
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"765,000",667.37,"1,146",Apr-20,Strata,62,"12,339",99 yrs lease commencing from 1969,03,11 to 15
MAXWELL HOUSE,MAXWELL ROAD,Office,"450,000",269.1,"1,672",Apr-20,Strata,25,"18,000",99 yrs lease commencing from 1969,01,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,258,200",861.12,"2,622",Apr-20,Strata,80,"28,228",Freehold,08,11 to 15
PANDAN VALLEY,PANDAN VALLEY,Office,"3,811,000","3,702.82","1,029",Apr-20,Strata,344,"11,078",Freehold,21,B1 to B5
WOODS SQUARE,WOODLANDS SQUARE,Office,"1,052,286",559.73,"1,880",Apr-20,Strata,52,"20,236",99 yrs lease commencing from 2014,25,06 to 10
THE BENCOOLEN,BENCOOLEN STREET,Office,"1,080,000",602.78,"1,792",Apr-20,Strata,56,"19,286",99 yrs lease commencing from 1995,07,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"3,500,000","1,216.33","2,878",Apr-20,Strata,113,"30,973",99 yrs lease commencing from 2001,01,11 to 15
NORTH BRIDGE CENTRE,NORTH BRIDGE ROAD,Office,"4,800,000","2,249.68","2,134",Apr-20,Strata,209,"22,967",998 yrs lease commencing from 1827,07,01 to 05
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,623,600","1,011.82","2,593",Apr-20,Strata,94,"27,911",Freehold,08,11 to 15
PENINSULA PLAZA,NORTH BRIDGE ROAD,Office,"620,100",344.45,"1,800",Apr-20,Strata,32,"19,378",999 yrs lease commencing from 1829,06,01 to 05
FURAMA CITY CENTRE SINGAPORE,EU TONG SEN STREET,Office,"500,000",387.5,"1,290",Mar-20,Strata,36,"13,889",99 yrs lease commencing from 1979,01,01 to 05
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,640,900",613.55,"2,674",Mar-20,Strata,57,"28,788",Freehold,08,11 to 15
ORIENTAL VENTURE BUILDING,GEYLANG ROAD,Office,"1,060,000","1,097.93",965,Mar-20,Strata,102,"10,392",Freehold,14,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Office,"495,000",452.09,"1,095",Mar-20,Strata,42,"11,786",99 yrs lease commencing from 1974,07,06 to 10
OXLEY TOWER,ROBINSON ROAD,Office,"2,400,000",968.76,"2,477",Mar-20,Strata,90,"26,667",Freehold,01,11 to 15
OXLEY TOWER,ROBINSON ROAD,Office,"2,800,000","1,140.98","2,454",Mar-20,Strata,106,"26,415",Freehold,01,11 to 15
SIM LIM TOWER,JALAN BESAR,Office,"861,000",419.8,"2,051",Mar-20,Strata,39,"22,077",Freehold,08,11 to 15
ORCHARD TOWERS,ORCHARD ROAD,Office,"450,000",215.28,"2,090",Mar-20,Strata,20,"22,500",Freehold,09,01 to 05
PAYA LEBAR SQUARE,PAYA LEBAR ROAD,Office,"1,080,000",645.84,"1,672",Mar-20,Strata,60,"18,000",99 yrs lease commencing from 2011,14,06 to 10
CENTRIUM SQUARE,SERANGOON ROAD,Office,"2,279,500",861.12,"2,647",Mar-20,Strata,80,"28,494",Freehold,08,11 to 15
111 SOMERSET,SOMERSET ROAD,Office,"3,450,000","1,334.74","2,585",Mar-20,Strata,124,"27,823",99 yrs lease commencing from 1975,09,06 to 10
SOHO LIFE,JOO CHIAT ROAD,Office,"488,000",344.45,"1,417",Mar-20,Strata,32,"15,250",Freehold,15,01 to 05
PEACE CENTRE,SOPHIA ROAD,Office,"850,000",807.3,"1,053",Mar-20,Strata,75,"11,333",99 yrs lease commencing from 1970,09,01 to 05
SOHO LIFE,JOO CHIAT ROAD,Office,"568,000",419.8,"1,353",Mar-20,Strata,39,"14,564",Freehold,15,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Office,"667,320",333.68,"2,000",Mar-20,Strata,31,"21,526",999 yrs lease commencing from 1829,06,06 to 10
GOLDEN MILE COMPLEX,BEACH ROAD,Office,"250,000",226.04,"1,106",Mar-20,Strata,21,"11,905",99 yrs lease commencing from 1969,07,06 to 10
VISION EXCHANGE,VENTURE DRIVE,Office,"2,844,000","1,313.21","2,166",Mar-20,Strata,122,"23,311",99 yrs lease commencing from 2013,22,11 to 15
PEACE CENTRE,SOPHIA ROAD,Office,"510,000",473.62,"1,077",Feb-20,Strata,44,"11,591",99 yrs lease commencing from 1970,09,01 to 05
SAMSUNG HUB,CHURCH STREET,Office,"49,780,000","13,099.79","3,800",Feb-20,Strata,"1,217","40,904",999 yrs lease commencing from 1827,01,11 to 15
INTERNATIONAL PLAZA,ANSON ROAD,Office,"2,100,000",936.47,"2,242",Feb-20,Strata,87,"24,138",99 yrs lease commencing from 1970,02,21 to 25
THE CENTRAL,EU TONG SEN STREET,Office,"1,395,000",602.78,"2,314",Feb-20,Strata,56,"24,911",99 yrs lease commencing from 2001,01,06 to 10
VISION EXCHANGE,VENTURE DRIVE,Office,"8,071,000","3,379.9","2,388",Feb-20,Strata,314,"25,704",99 yrs lease commencing from 2013,22,16 to 20
PEOPLE'S PARK CENTRE,UPPER CROSS STREET,Office,"1,010,000",247.57,"4,080",Feb-20,Strata,23,"43,913",99 yrs lease commencing from 1970,01,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Office,"1,230,000",645.84,"1,904",Feb-20,Strata,60,"20,500",999 yrs lease commencing from 1829,06,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Office,"804,609",495.14,"1,625",Feb-20,Strata,46,"17,492",999 yrs lease commencing from 1829,06,01 to 05
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"6,240,000","2,400.37","2,600",Feb-20,Strata,223,"27,982",99 yrs lease commencing from 1989,01,06 to 10
BUKIT TIMAH SHOPPING CENTRE,UPPER BUKIT TIMAH ROAD,Office,"1,200,000","1,248.62",961,Feb-20,Strata,116,"10,345",999 yrs lease commencing from 1883,21,11 to 15
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,609,245",613.55,"2,623",Feb-20,Strata,57,"28,232",Freehold,08,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"2,259,000",753.48,"2,998",Feb-20,Strata,70,"32,271",99 yrs lease commencing from 2011,01,21 to 25
BUKIT TIMAH SHOPPING CENTRE,UPPER BUKIT TIMAH ROAD,Office,"1,125,000",322.92,"3,484",Feb-20,Strata,30,"37,500",999 yrs lease commencing from 1883,21,01 to 05
N.A.,ARMENIAN STREET,Office,"5,090,000","2,034.4","2,502",Feb-20,Strata,189,"26,931",99 yrs lease commencing from 2007,06,01 to 05
VISION EXCHANGE,VENTURE DRIVE,Office,"3,501,000","1,689.95","2,072",Feb-20,Strata,157,"22,299",99 yrs lease commencing from 2013,22,11 to 15
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"38,000,000","11,840.4","3,209",Jan-20,Strata,"1,100","34,545",99 yrs lease commencing from 1989,01,31 to 35
SHENTON HOUSE,SHENTON WAY,Office,"837,900",441.32,"1,899",Jan-20,Strata,41,"20,437",99 yrs lease commencing from 1969,01,11 to 15
WOODS SQUARE,WOODLANDS SQUARE,Office,"1,370,000",753.48,"1,818",Jan-20,Strata,70,"19,571",99 yrs lease commencing from 2014,25,01 to 05
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"11,107,200","4,628.52","2,400",Jan-20,Strata,430,"25,831",99 yrs lease commencing from 1989,01,16 to 20
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,610,200",613.55,"2,624",Jan-20,Strata,57,"28,249",Freehold,08,11 to 15
PEACE CENTRE,SOPHIA ROAD,Office,"916,750",925.7,990,Jan-20,Strata,86,"10,660",99 yrs lease commencing from 1970,09,01 to 05
WOODS SQUARE,WOODLANDS SQUARE,Office,"1,053,306",559.73,"1,882",Jan-20,Strata,52,"20,256",99 yrs lease commencing from 2014,25,06 to 10
WOODS SQUARE,WOODLANDS SQUARE,Office,"1,344,962",645.84,"2,083",Jan-20,Strata,60,"22,416",99 yrs lease commencing from 2014,25,01 to 05
THE GOLDEN LANDMARK,VICTORIA STREET,Office,"640,000",505.91,"1,265",Jan-20,Strata,47,"13,617",99 yrs lease commencing from 1981,07,01 to 05
FAR EAST SHOPPING CENTRE,ORCHARD ROAD,Office,"860,000",182.99,"4,700",Jan-20,Strata,17,"50,588",999 yrs lease commencing from 1871,09,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"1,600,000",635.08,"2,519",Jan-20,Strata,59,"27,119",99 yrs lease commencing from 2001,01,06 to 10
CENTRIUM SQUARE,SERANGOON ROAD,Office,"1,909,000",721.19,"2,647",Jan-20,Strata,67,"28,493",Freehold,08,11 to 15
